None,ticker,dimension,datekey,price,netinc,liabilities,equityusd,epsusd,revenueusd,netinccmnusd,debtusd,marketcap,equity,assets,fcf,gp,netmargin,pb,NPGR,BTMkt,equitymultiplier,ROE
12,AXP,ARQ,2016-10-25,66.74,1142000000.0,132360000000,21017000000,1.21,7270000000.0,1142000000.0,47755000000,61084143995.0,21017000000,153377000000,1422000000.0,7270000000.0,0.157,2.906,0.2775831873905429,0.3440663750926972,7.297758957034781,0.054336965313793596
13,AXP,ARQ,2016-07-26,64.37,2015000000.0,138930000000,20712000000,2.11,7772000000.0,2015000000.0,52992000000,59463776404.0,20712000000,159642000000,322000000.0,7772000000.0,0.259,2.871,0.43325062034739453,0.3483128932020999,7.707705677867903,0.09728659714175357
14,AXP,ARQ,2016-04-27,66.23,1426000000.0,138089000000,20727000000,1.45,7654000000.0,1426000000.0,49907000000,62986922213.0,20727000000,158816000000,2167000000.0,7654000000.0,0.186,3.039,-0.41304347826086957,0.3290683092897991,7.662276258020939,0.06879915086602016
15,AXP,ARQ,2016-02-19,54.71,899000000.0,140511000000,20673000000,0.91,7819000000.0,899000000.0,52873000000,52742926679.0,20673000000,161184000000,2436000000.0,7819000000.0,0.115,2.551,-0.5862068965517241,0.39195777143385396,7.796836453344943,0.04348667343878489
16,AXP,ARQ,2015-10-28,74.45,1266000000.0,132881000000,21335000000,1.24,7664000000.0,1266000000.0,51813000000,73277108967.0,21335000000,154216000000,3431000000.0,7664000000.0,0.165,3.435,0.28988941548183256,0.29115504556283894,7.228310288258729,0.05933911413170846
17,AXP,ARQ,2015-07-29,75.7,1473000000.0,135267000000,21885000000,1.43,7817000000.0,1473000000.0,57226000000,75797146416.0,21885000000,157152000000,1894000000.0,7817000000.0,0.188,3.463,0.14052953156822812,0.28873118626244615,7.1808087731322825,0.06730637422892392
18,AXP,ARQ,2015-04-29,77.16,1525000000.0,132854000000,21830000000,1.49,7530000000.0,1525000000.0,57073000000,78378795055.0,21830000000,154684000000,1870000000.0,7530000000.0,0.203,3.59,0.03409836065573771,0.27851920898607135,7.085845167201099,0.06985799358680715
19,AXP,ARQ,2015-02-24,80.86,1447000000.0,138430000000,20673000000,1.39,8525000000.0,1447000000.0,61435000000,82410515081.0,20673000000,159103000000,2063000000.0,8525000000.0,0.17,3.986,-0.05390463026952315,0.2508539108107847,7.696173753204663,0.06999467904996856
20,AXP,ARQ,2014-10-28,88.01,1477000000.0,133646000000,20216000000,1.41,7841000000.0,1477000000.0,59094000000,91061879909.0,20216000000,153862000000,3393000000.0,7841000000.0,0.188,4.504,0.020311442112389978,0.2220028844144472,7.610902255639098,0.07306094182825484
21,AXP,ARQ,2014-07-30,90.91,1529000000.0,132171000000,20213000000,1.44,8168000000.0,1529000000.0,58272000000,95143439152.0,20213000000,152384000000,1280000000.0,8168000000.0,0.187,4.707,0.034009156311314584,0.21244764936138116,7.538910602087765,0.07564438727551576
22,AXP,ARQ,2014-04-29,87.79,1432000000.0,131520000000,19977000000,1.34,7714000000.0,1432000000.0,56916000000,92934952088.0,19977000000,151497000000,3059000000.0,7714000000.0,0.186,4.652,-0.06773743016759777,0.21495680097928926,7.583571106772789,0.07168243480002003
0,GLW,ARQ,2019-10-30,30.26,337000000.0,14195000000,13034000000,0.4,2934000000.0,337000000.0,6530000000,23273261852.0,13034000000,27329000000,434000000.0,1017000000.0,0.115,1.786,,0.5600418232255621,2.0967469694644776,0.025855454963940462
1,GLW,ARQ,2019-07-31,30.75,92000000.0,14054000000,13425000000,0.09,2940000000.0,92000000.0,6535000000,24011632514.0,13425000000,27575000000,-417000000.0,1065000000.0,0.031,1.789,-2.6630434782608696,0.5591040089495183,2.0540037243947857,0.006852886405959032
2,GLW,ARQ,2019-05-03,31.99,499000000.0,13615000000,13607000000,0.61,2812000000.0,499000000.0,6025000000,25104287850.0,13607000000,27321000000,-553000000.0,1099000000.0,0.177,1.845,0.8156312625250501,0.5420189603187648,2.0078635996178438,0.03667230102153304
3,GLW,ARQ,2019-02-12,34.02,292000000.0,13619000000,13792000000,0.34,3035000000.0,292000000.0,5998000000,26765611704.0,13792000000,27505000000,323000000.0,1202000000.0,0.096,1.941,-0.708904109589041,0.5152880551554458,1.994272041763341,0.02117169373549884
4,GLW,ARQ,2018-10-24,30.3,625000000.0,12414000000,13890000000,0.75,3008000000.0,625000000.0,5308000000,24252092427.0,13890000000,26392000000,428000000.0,1232000000.0,0.208,1.746,0.5328,0.5727340864220103,1.9000719942404607,0.04499640028797696
5,GLW,ARQ,2018-07-27,33.54,738000000.0,12189000000,13877000000,0.87,2747000000.0,738000000.0,5351000000,27167903268.0,13877000000,26140000000,193000000.0,1072000000.0,0.269,1.958,0.15311653116531165,0.5107865654227786,1.8836924407292643,0.053181523384016716
6,GLW,ARQ,2018-04-26,26.9,-589000000.0,12346000000,14413000000,-0.72,2500000000.0,-589000000.0,5188000000,22336384146.0,14413000000,26834000000,-335000000.0,955000000.0,-0.236,1.55,2.2529711375212225,0.6452700627724958,1.8617914382848817,-0.040865884964962185
7,GLW,ARQ,2018-02-15,29.54,-1412000000.0,11724000000,15698000000,-1.59,2637000000.0,-1412000000.0,5128000000,25329164515.0,15698000000,27494000000,331000000.0,1034000000.0,-0.535,1.614,0.5828611898016998,0.6197598815667055,1.751433303605555,-0.08994776404637533
8,GLW,ARQ,2017-10-26,31.7,390000000.0,10711000000,17317000000,0.41,2607000000.0,390000000.0,4625000000,27549120721.0,17317000000,28094000000,159000000.0,1056000000.0,0.15,1.591,4.62051282051282,0.6285863049995526,1.622336432407461,0.022521221920656004
9,GLW,ARQ,2017-07-26,30.42,439000000.0,9750000000,18012000000,0.46,2497000000.0,439000000.0,3933000000,27474846511.0,18012000000,27830000000,-117000000.0,985000000.0,0.176,1.525,0.11161731207289294,0.6555814604019209,1.5450810570730624,0.02437264046191428
10,GLW,ARQ,2017-04-25,28.54,86000000.0,9926000000,18308000000,0.07,2375000000.0,86000000.0,3926000000,26263410635.0,18308000000,28305000000,-173000000.0,957000000.0,0.036,1.435,-4.104651162790698,0.6970914880187647,1.5460454446143763,0.004697400043696745
11,GLW,ARQ,2017-02-06,26.71,1572000000.0,9939000000,17893000000,1.57,2476000000.0,1572000000.0,3902000000,24789377599.0,17893000000,27899000000,1111000000.0,990000000.0,0.635,1.385,0.94529262086514,0.7218010992225073,1.5592131000950091,0.08785558598334545
12,GLW,ARQ,2016-10-27,22.92,284000000.0,11022000000,17721000000,0.27,2507000000.0,284000000.0,3923000000,21802081126.0,17721000000,28809000000,370000000.0,1041000000.0,0.113,1.23,-4.535211267605634,0.8128123135395033,1.6256983240223464,0.016026183623948986
13,GLW,ARQ,2016-07-27,21.49,2207000000.0,10981000000,19609000000,2.06,2360000000.0,2207000000.0,4197000000,22282490190.0,19609000000,30653000000,263000000.0,951000000.0,0.935,1.136,0.8713185319438151,0.8800183387402627,1.5632107705645366,0.11255035952878781
14,GLW,ARQ,2016-04-29,18.67,-368000000.0,9958000000,17918000000,-0.36,2047000000.0,-368000000.0,4437000000,20076757167.0,17918000000,27945000000,-353000000.0,764000000.0,-0.18,1.12,6.997282608695652,0.8924748081055475,1.5596048666145774,-0.020538006473936825
15,GLW,ARQ,2016-02-12,18.39,224000000.0,9684000000,18788000000,0.18,2231000000.0,224000000.0,4482000000,20465076200.0,18788000000,28547000000,653000000.0,857000000.0,0.1,1.089,2.642857142857143,0.918051797920987,1.519427294017458,0.011922503725782414
16,GLW,ARQ,2015-10-27,18.26,212000000.0,8828000000,19997000000,0.16,2272000000.0,212000000.0,4016000000,21601296514.0,19997000000,28898000000,399000000.0,892000000.0,0.093,1.08,-0.05660377358490566,0.9257314711197895,1.4451167675151273,0.01060159023853578
17,GLW,ARQ,2015-07-30,18.63,496000000.0,8833000000,20983000000,0.38,2343000000.0,496000000.0,4012000000,22839171751.0,20983000000,29888000000,239000000.0,975000000.0,0.212,1.088,0.5725806451612904,0.9187285873920218,1.4243911738073678,0.02363818329123576
18,GLW,ARQ,2015-05-01,21.44,407000000.0,7951000000,21298000000,0.3,2265000000.0,407000000.0,3271000000,26983380801.0,21298000000,29323000000,268000000.0,929000000.0,0.18,1.267,-0.21867321867321868,0.7893006497988828,1.3767959432810593,0.019109775565780824
19,GLW,ARQ,2015-02-13,25.0,988000000.0,8411000000,21579000000,0.74,2404000000.0,988000000.0,3263000000,31783513300.0,21579000000,30063000000,776000000.0,996000000.0,0.411,1.473,0.5880566801619433,0.6789369002828268,1.3931600166828861,0.045785254182306875
20,GLW,ARQ,2014-10-29,19.89,1014000000.0,7965000000,21779000000,0.77,2540000000.0,1014000000.0,3683000000,25495959385.0,21779000000,29815000000,855000000.0,1089000000.0,0.399,1.171,0.02564102564102564,0.8542137862367795,1.3689792919785113,0.04655861150649709
21,GLW,ARQ,2014-07-31,19.65,169000000.0,8000000000,21763000000,0.11,2482000000.0,169000000.0,3688000000,25368688410.0,21763000000,29832000000,511000000.0,1032000000.0,0.068,1.166,-5.0,0.8578685522985616,1.3707668979460552,0.007765473510085926
22,GLW,ARQ,2014-04-28,20.97,301000000.0,7825000000,21650000000,0.21,2289000000.0,301000000.0,3692000000,27438742769.0,21650000000,29544000000,1491000000.0,935000000.0,0.131,1.267,0.43853820598006643,0.7890303204584118,1.3646189376443418,0.013903002309468821
0,WU,ARQ,2019-10-31,25.06,135000000.0,8823400000,-19700000,0.32,1306900000.0,135000000.0,3248000000,10506554282.0,-19700000,8803700000,246900000.0,538300000.0,0.103,-533.328,,-0.0018750200561710665,-446.88832487309645,-6.852791878172589
1,WU,ARQ,2019-08-01,21.09,614800000.0,9013100000,30200000,1.43,1340500000.0,614800000.0,3080200000,8939861464.0,30200000,9043300000,135000000.0,564100000.0,0.459,296.022,0.780416395575797,0.00337812841078272,299.44701986754967,20.357615894039736
2,WU,ARQ,2019-05-07,19.2,173100000.0,9806200000,-374200000,0.4,1337000000.0,173100000.0,3370300000,8269603430.0,-374200000,9432000000,217100000.0,552000000.0,0.129,-22.099,-2.5517042172154825,-0.045250053786436525,-25.205772314270444,-0.46258685195082844
3,WU,ARQ,2019-02-21,17.63,212100000.0,9306600000,-309800000,0.48,1401600000.0,212100000.0,3433700000,7684755139.0,-309800000,8996800000,252700000.0,567800000.0,0.151,-24.806,0.18387553041018387,-0.04031358116119671,-29.040671400903808,-0.68463524854745
4,WU,ARQ,2018-11-01,18.07,208600000.0,9404900000,-415300000,0.47,1387800000.0,208600000.0,3295000000,8001524550.0,-415300000,8989600000,152500000.0,575400000.0,0.15,-19.267,-0.016778523489932886,-0.05190260898468405,-21.64603900794606,-0.5022875030098723
5,WU,ARQ,2018-08-02,20.59,217600000.0,9566900000,-451300000,0.48,1411100000.0,217600000.0,3331800000,9208890925.0,-451300000,9115600000,121600000.0,581900000.0,0.154,-20.405,0.04136029411764706,-0.04900698723391601,-20.1985375581653,-0.4821626412585863
6,WU,ARQ,2018-05-01,19.91,213600000.0,9563800000,-375800000,0.46,1389400000.0,213600000.0,3143400000,9173086456.0,-375800000,9188000000,105800000.0,564000000.0,0.154,-24.409,-0.018726591760299626,-0.0409676723099229,-24.449175093134645,-0.5683874401277275
7,WU,ARQ,2018-02-22,20.09,-1120900000.0,9722800000,-491400000,-2.39,1438300000.0,-1120900000.0,3033600000,9227309919.0,-491400000,9231400000,286700000.0,567400000.0,-0.779,-18.778,1.1905611562137568,-0.05325495776273384,-18.785917785917785,2.281033781033781
8,WU,ARQ,2017-11-02,20.08,235600000.0,9164200000,709400000,0.51,1404700000.0,235600000.0,3533400000,9222591733.0,709400000,9873600000,425600000.0,563600000.0,0.168,13.001,5.757640067911715,0.07691980958689153,13.918240766845221,0.3321116436425148
9,WU,ARQ,2017-08-03,19.58,166500000.0,8747000000,661200000,0.35,1378900000.0,166500000.0,3627400000,9085019809.0,661200000,9408200000,-145500000.0,536000000.0,0.121,13.74,-0.41501501501501503,0.0727791478610743,14.22897761645493,0.2518148820326679
10,WU,ARQ,2017-05-02,20.13,161700000.0,8735700000,750300000,0.34,1302400000.0,161700000.0,3490900000,9486346623.0,750300000,9486000000,66700000.0,501900000.0,0.124,12.643,-0.029684601113172542,0.0790926190890885,12.642942822870852,0.21551379448220712
11,WU,ARQ,2017-02-22,19.99,-355000000.0,8517400000,902200000,-0.72,1371700000.0,-355000000.0,2786100000,9613263124.0,902200000,9419600000,188600000.0,525900000.0,-0.259,10.655,1.4554929577464788,0.09384950649562601,10.440700509864776,-0.39348259809354913
12,WU,ARQ,2016-11-01,19.74,216900000.0,8131100000,1387600000,0.45,1377800000.0,216900000.0,3224800000,9571041056.0,1387600000,9518700000,293900000.0,554900000.0,0.157,6.898,2.636698939603504,0.1449790040478539,6.859829922167772,0.156313058518305
13,WU,ARQ,2016-08-03,19.92,205600000.0,8080500000,1314400000,0.42,1375700000.0,205600000.0,3228500000,9715651858.0,1314400000,9394900000,251900000.0,553800000.0,0.149,7.392,-0.05496108949416342,0.13528685663203394,7.147671941570298,0.15642118076688982
14,WU,ARQ,2016-05-03,19.83,185700000.0,8179300000,1239000000,0.37,1297700000.0,185700000.0,3225700000,9739239591.0,1239000000,9418300000,185000000.0,518300000.0,0.143,7.861,-0.10716208939149165,0.127217324147663,7.601533494753833,0.14987893462469734
15,WU,ARQ,2016-02-19,18.19,212300000.0,8054000000,1404900000,0.42,1380000000.0,212300000.0,3225600000,9129822736.0,1404900000,9458900000,219400000.0,569000000.0,0.154,6.499,0.12529439472444653,0.15388031516321873,6.73279236956367,0.1511139582888462
16,WU,ARQ,2015-10-29,19.01,232300000.0,8468700000,1347200000,0.46,1399200000.0,232300000.0,3483800000,9605391981.0,1347200000,9815900000,290000000.0,582000000.0,0.166,7.13,0.08609556607834697,0.1402545573012363,7.286149049881235,0.17243171021377673
17,WU,ARQ,2015-07-30,19.02,189300000.0,8756400000,1307400000,0.37,1383600000.0,189300000.0,3725800000,9727427244.0,1307400000,10063800000,233400000.0,584200000.0,0.137,7.44,-0.2271526677231907,0.13440347249129217,7.697567691601652,0.1447911886186324
18,WU,ARQ,2015-04-30,20.28,203900000.0,9003100000,1349900000,0.39,1320900000.0,203900000.0,3728600000,10470788581.0,1349900000,10353000000,184600000.0,549100000.0,0.154,7.757,0.0716037273173124,0.12892056692363082,7.669456996814579,0.1510482257945033
19,WU,ARQ,2015-02-20,19.45,221500000.0,8590000000,1300400000,0.43,1409900000.0,221500000.0,3720400000,10142106670.0,1300400000,9890400000,245000000.0,578000000.0,0.157,7.799,0.07945823927765237,0.12821793758554503,7.605659796985543,0.1703322054752384
20,WU,ARQ,2014-10-30,16.7,234100000.0,8666900000,1179700000,0.44,1440900000.0,234100000.0,3714200000,8727872052.0,1179700000,9846600000,296800000.0,600400000.0,0.162,7.398,0.05382315249893208,0.13516467622021003,8.346698313130457,0.19844028142748157
21,WU,ARQ,2014-07-31,17.47,193800000.0,8804400000,1070200000,0.36,1405600000.0,193800000.0,3754100000,9255078074.0,1070200000,9874600000,230400000.0,577800000.0,0.138,8.648,-0.20794633642930857,0.11563381653218888,9.226873481592225,0.1810876471687535
22,WU,ARQ,2014-05-01,15.85,203000000.0,8854900000,1067700000,0.37,1350800000.0,203000000.0,3844100000,8541943625.0,1067700000,9922600000,167800000.0,553600000.0,0.15,8.0,0.04532019704433497,0.12499497150450932,9.293434485342324,0.1901283131965908
0,GIS,ARQ,2019-09-18,55.03,520600000.0,22069800000,7382800000,0.86,4002500000.0,520600000.0,14307700000,33259789108.0,7382800000,30313200000,502600000.0,1389500000.0,0.13,4.505,,0.22197374661717895,4.105921872460313,0.07051525166603456
1,GIS,ARQ,2019-06-28,52.52,570200000.0,22191800000,7054500000,0.95,4161700000.0,570200000.0,14490000000,31614918770.0,7054500000,30111200000,613100000.0,1461300000.0,0.137,4.482,0.08698702209750965,0.22313832438798323,4.268367708554823,0.08082784038556949
2,GIS,ARQ,2019-03-20,48.29,446800000.0,22487500000,6930400000,0.74,4198300000.0,446800000.0,15021100000,28915601986.0,6930400000,30285800000,516600000.0,1443000000.0,0.106,4.172,-0.27618621307072516,0.23967683617154073,4.369993073992843,0.06446958328523607
3,GIS,ARQ,2018-12-19,38.55,343400000.0,22857000000,6651800000,0.57,4411200000.0,343400000.0,15255500000,23004670750.0,6651800000,30384000000,659200000.0,1509700000.0,0.078,3.458,-0.3011065812463599,0.2891499762064623,4.56778616314381,0.051625124026579275
4,GIS,ARQ,2018-09-18,44.13,392300000.0,23207400000,6225100000,0.66,4094000000.0,392300000.0,15613700000,26311626899.0,6225100000,30554800000,494800000.0,1342800000.0,0.096,4.227,0.12464950293143003,0.23659122348822115,4.908322757867343,0.06301906796677965
5,GIS,ARQ,2018-06-29,44.26,354400000.0,23355400000,6141100000,0.59,3890200000.0,354400000.0,15818600000,26262460953.0,6141100000,30624000000,481400000.0,1419100000.0,0.091,4.277,-0.10694130925507901,0.23383566418205348,4.986728761948185,0.0577095308658058
6,GIS,ARQ,2018-03-21,45.51,941400000.0,16088400000,4965600000,1.64,3882300000.0,941400000.0,9624900000,25948105569.0,4965600000,22240600000,430900000.0,1255300000.0,0.242,5.226,0.6235394093902699,0.191366571513119,4.478935073304334,0.18958434026099566
7,GIS,ARQ,2017-12-20,58.76,430500000.0,16808400000,4230700000,0.75,4198700000.0,430500000.0,9726800000,33437013042.0,4230700000,22191500000,832800000.0,1443000000.0,0.103,7.903,-1.186759581881533,0.12652745012498118,5.245349469354953,0.10175621055617273
8,GIS,ARQ,2017-09-20,52.17,404700000.0,16959200000,3903800000,0.7,3769200000.0,404700000.0,10087700000,29650217876.0,3903800000,22209600000,474600000.0,1310100000.0,0.107,7.595,-0.06375092661230541,0.13166176438655725,5.689225882473488,0.10366822070802807
9,GIS,ARQ,2017-06-29,54.97,408900000.0,16216200000,4327900000,0.7,3806600000.0,408900000.0,9481700000,31723169355.0,4327900000,21812600000,548400000.0,1319700000.0,0.107,7.33,0.010271460014673514,0.13642710006583453,5.03999630305691,0.09448000184847155
10,GIS,ARQ,2017-03-21,59.76,357800000.0,16397600000,4063400000,0.62,3793200000.0,357800000.0,9723100000,34429851624.0,4063400000,21670300000,415000000.0,1307700000.0,0.094,8.473,-0.1428172163219676,0.11801967793458418,5.333046217453364,0.08805433873111188
11,GIS,ARQ,2016-12-20,61.45,481800000.0,16274600000,4180600000,0.82,4112100000.0,481800000.0,9471300000,35641692664.0,4180600000,21602100000,534500000.0,1519500000.0,0.117,8.525,0.25736820257368204,0.1172952148881141,5.167224800267904,0.11524661531837535
12,GIS,ARQ,2016-09-21,65.26,409000000.0,15783500000,4908300000,0.68,3907900000.0,409000000.0,8871900000,38593676899.0,4908300000,21913100000,135200000.0,1416900000.0,0.105,7.863,-0.17799511002444987,0.1271788643731735,4.464498910009576,0.08332823992013529
13,GIS,ARQ,2016-06-30,71.32,379600000.0,15559600000,4930200000,0.63,3927900000.0,379600000.0,8430900000,42579531016.0,4930200000,21712300000,515500000.0,1376800000.0,0.097,8.636,-0.07744994731296101,0.11578802965554956,4.403938988276337,0.07699484807918543
14,GIS,ARQ,2016-03-23,61.01,361700000.0,15541200000,4888800000,0.61,4002400000.0,361700000.0,8768200000,36264437833.0,4888800000,21631600000,525700000.0,1357500000.0,0.09,7.418,-0.04948852640309649,0.13480975556585847,4.424725904107348,0.07398543609883816
15,GIS,ARQ,2015-12-17,57.23,529500000.0,15606100000,4797000000,0.88,4424900000.0,529500000.0,8823500000,33957145052.0,4797000000,21588700000,579600000.0,1540600000.0,0.12,7.079,0.31690273843248346,0.1412662929305203,4.500458619970815,0.11038148843026892
